0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,
100.0,149.93155775917498,169.62768129233805,178.852932552534,183.86961050546822,186.93098126764664,188.96140930398238,190.389469882356,191.4359099951442,192.22459433802118,192.82989703773234,193.29890205617448,193.66265841775314,193.94227611870323,194.15241207803928,194.30335286588843,194.40230164259594,194.45419123257938,194.46220108515448,194.42807901407977,194.35232526688114,194.2342702777579,194.0720599016671,193.86254811018418,193.60108363297363,193.28116062595663,192.89387994181482,192.42713017015842,191.86433388580417,191.18249013810114,190.34902857717736,189.31656279007063,188.01373178407218,186.32830485074743,184.07387046687867,180.9187395840365,176.21951858428395,168.58916060601572,154.64729015150388,124.99999999999997,50.0,
100.0,130.09854974436143,149.72623485764294,161.91443841232945,169.69452820169224,174.89290526113572,178.52518606592682,181.16056023029734,183.12957576019897,184.63257031920816,185.79609175673377,186.7030527692128,187.4094554961345,187.95403397902095,188.3640193275658,188.65869774291787,188.85166247191634,188.95226220256725,188.9665340939588,188.89778970428335,188.74695177568708,188.51269594248325,188.1914212187261,187.77704890609593,187.26062579575336,186.6296789290383,185.86722897114407,184.9503068530151,183.8477152349573,182.51659808942307,180.8970613805375,178.90349079903308,176.41005949547048,173.2256171520389,169.04843743273074,163.3815692849835,155.37017414708345,143.48983368827487,125.00000000000006,95.35270984849602,50.0,
100.0,120.73640636062815,137.26426998154304,149.38405803744848,158.1011586278359,164.42092550927708,169.085869468292,172.5980092127071,175.28926249614653,177.38001942187836,179.01884690078168,180.30776176780813,181.31807681855116,182.10038497368035,182.6909335102854,183.11575630630094,183.39338829958433,183.53666101181463,183.5538833838298,183.4495939334073,183.22499618910058,182.87814049776173,182.40388012465831,181.79360049971984,181.0346917149058,180.10970032329908,178.99505016070796,177.6591530358005,176.05962211158686,174.1391256040966,171.81912805651655,168.99027953005367,165.49739824673787,161.115666829207,155.51269282702148,148.1889259760834,138.3897750307916,124.99999999999999,106.51016631172527,81.41083939398438,50.0,
100.0,115.58280571660826,129.21038067045268,140.25636512808626,148.9051227629251,155.6037686798447,160.799357085257,164.85634465609314,168.04944558980142,170.57939797137712,172.5915146567068,174.19107058268747,175.4547050365817,176.438495586864,177.18357343359438,177.72000567241636,178.0694734083053,178.24711016127708,178.26274449613925,178.12170645641564,177.82529854954583,177.37098973480468,176.75235828242512,175.9587812532191,174.97484024085088,173.77938048854432,172.3441183125887,170.63163301789163,168.5924945714932,166.1611541588598,163.25004571137845,159.74110101792712,155.4735871322201,150.22695909102964,143.69774107006532,135.47166676153708,124.99999999999991,111.61022496920822,94.62982585291654,73.7804814157161,50.0,
100.0,112.38443583535239,123.73808185557269,133.52589904151833,141.65919861593414,148.28966936191947,153.65144553679835,157.97856673660618,161.4727772355888,164.29661221712146,166.57674317198075,168.41030086965287,169.87117715822419,171.01531890359936,171.8848589648117,172.5112195414646,172.9173894999431,173.1195617288492,173.1282779830344,172.94918884657002,172.5835018178628,172.0281616094862,171.2757820170184,170.31432598988067,169.12650750673436,167.6888630774388,165.97040958321116,163.93076615168388,161.51756899763484,158.66295074847068,155.2787996122101,151.25049169805624,146.42889017318564,140.6208413326263,133.57964560067302,125.00000000000004,114.52833323846276,101.81107402391646,86.61843071501643,69.08126041596347,50.0,
100.0,110.2168557692286,119.83161187496742,128.44995056648042,135.9161032973738,142.24426461510072,147.53818896341087,151.93369951794443,155.56648439882645,158.5575304895393,161.00854494444198,163.0022125657191,164.60438382306273,165.86674390449764,166.8293239805885,167.52262402868715,167.96930332115352,168.18546927114244,168.1816168605793,167.96326912896782,167.53135826584946,166.88237286825878,166.00828218628166,164.8962331825512,163.52800071876672,161.87915473126537,159.91789079113332,157.60345300799736,154.88406451889148,151.69428022517795,147.95171029093459,143.5531759889025,138.37064052983985,132.24787046561656,125.00000000000011,116.42035439932722,106.3022589299347,94.48730717297842,80.95156256726939,65.92612953312138,50.0,
100.0,108.6513753665946,116.92155930858775,124.52618805206234,131.31099939197955,137.23309683769907,142.32334618379988,146.65155797293468,150.30193035223348,153.3584803977671,155.89769355052863,157.98562062571852,159.67740166380995,161.01794891073973,162.0430690243578,162.7806492715418,163.2517304848415,163.47139517398747,163.44945105917293,163.1909125428725,162.69628924830775,161.961689411418,160.9787406772982,159.73432383527555,158.21010745451608,156.38186433772262,154.21854584205968,151.68109057028101,148.72095584475562,145.27839534241534,141.28058533744823,136.639861436779,131.25262549165475,125.00000000000011,117.75212953438373,109.37915866737401,99.7730409089704,88.88433317079311,76.77438284796119,63.67169514925262,50.0,
100.0,107.46708638856177,114.6770619407268,121.42224294120138,127.56860938078282,133.05377715991625,137.87054096115497,142.04725583776107,145.63119863940528,148.6767671987671,151.23812823418712,153.36517472281673,155.10165329571853,156.48458105029346,157.54435393456075,158.30517354828106,158.78557417268323,158.9989298807931,158.95387965925264,158.65464073504145,158.10119677309098,157.28935485180773,156.21066727621775,154.85221402673662,153.19624092629982,151.21964932304945,148.89333766910184,146.18140758631122,143.04027294743463,139.41775996227943,135.25237427966374,130.47305892911072,125.0000000000001,118.74737450834543,111.62935947016028,103.5711098268145,94.52641286778001,84.50260175326227,73.58994050452958,61.98626821592789,50.0,
100.0,106.53990824692569,112.89735912455606,118.91711239123396,124.48741803003412,129.54286146002795,134.05778466314288,138.03572577754903,141.49884116886005,144.4792615237089,147.01287746463558,149.1352967356431,150.87945574595375,152.2743680601548,153.34459211531106,154.1101168143381,154.58646277681703,154.7848705172491,154.71249696200266,154.37257396495005,153.76450225720689,152.88386594650459,151.72235954902854,150.26762406915395,148.5029929008967,146.40715435907364,143.95374792498723,141.11092915842744,137.84096839639233,134.09999727960385,129.8380928898169,125.00000000000004,119.52694107088927,113.36013856322104,106.44682401109763,98.74950830194378,90.258898982073,81.00972046994637,71.09650920096692,60.68343720992934,50.0,
100.0,105.79518747458494,111.45535391933782,116.86142946914414,121.92108888809175,126.57246598701849,130.7820104538396,134.53902144043224,137.84917873477684,140.72856026257207,143.19882336500348,145.2836790091662,147.00650489229832,148.3888433290604,149.44952965219116,150.20423881694342,150.66528960299772,150.84159244938368,150.7386637065589,150.35865590554937,149.70037234428176,148.75924712797476,147.5272809042379,145.99292979995377,144.1409522490593,141.95222728736152,139.40357051334607,136.46759272601926,133.11267420010358,129.3031678699268,124.99999999999986,120.16190711018298,114.74762572033609,108.71941466255171,102.04828970906529,94.72120038779002,86.74995428862172,78.18087194348352,69.10293861946249,59.65097142282262,50.0,
100.0,105.18548773207613,110.26743960906592,115.1521626779133,119.76304206617,124.04390314611472,127.95876972476455,131.48917079556347,134.63029206724295,137.3869774267992,139.7701767236401,141.79409104372004,143.4740414850129,144.82497071159762,145.86044434744974,146.59201919824653,147.0288643688469,147.17754597072883,147.04190950929978,146.62301360640652,145.91908408639569,144.9254693168748,143.63458713999444,142.0358619773637,140.11565900802523,137.85723202796677,135.24071411501652,132.24319703219996,128.8389678080758,124.99999999999984,120.69683213007289,115.90000272039589,110.58224003772037,104.72160465758458,98.30571977482198,91.33704925152932,83.83884584114033,75.86087439590345,67.48340191057684,58.817509861898785,50.0,
100.0,104.67932384465367,109.27675410693652,113.71673956727315,117.93501355256035,121.88133480650546,125.51999450354076,128.82859994981428,131.79584131183245,134.41888065374147,136.70081505903752,138.64846695706115,140.27059929243597,141.57655368486726,142.5752578277636,143.2745292597461,143.6806027034144,143.79781755538485,143.62841475350493,143.1724049243813,142.42748107801992,141.38895891313422,140.04973636150154,138.40027196148122,136.42858977771138,134.1203277014638,131.45885688655324,128.42551347968816,124.99999999999987,121.16103219192404,116.88732579989617,112.15903160360735,106.9597270525651,101.27904415524424,95.11593548110841,88.4824310023652,81.40750542850671,73.94037788841302,66.1522847650426,58.13566611419567,50.0,
100.0,104.25505353960232,108.44351340675341,112.50302793168223,116.37893777029322,120.02642802380632,123.41127353307854,126.50939318832059,129.30559257653084,131.79188881729715,133.9657359017073,135.82836243305096,137.38333504280268,138.6353869076717,139.5895040189914,140.25023730955965,140.6211996296796,140.70470679389155,140.50152702495367,140.0107102595939,139.22947638816865,138.1531488961408,136.77512743139647,135.08689972934795,133.0781004398755,130.7366321136236,128.04887225004424,125.00000000000003,121.57448652031175,117.75680296779987,113.53240727398055,108.88907084157226,103.81859241368845,98.31890942971879,92.3965469920024,86.06923384831614,79.3683669821084,72.34084696419957,65.04969314698481,57.57286982984143,50.0,
100.0,103.89737690700241,107.73921804879272,111.4729209824089,115.05128157312379,118.43416598534809,121.58927841664628,124.49210669385913,127.12524698867333,129.4773461372086,131.54187729744362,133.31591183063276,134.79899153805212,135.99215488402535,136.89713403097056,137.51571632982177,137.84925171185307,137.8982829655483,137.66227629282452,137.1394327008719,136.32656531891988,135.21903285186386,133.81072473859575,132.0940990846384,130.06028013881928,127.69922806311078,125.0000000000001,121.95112774995587,118.54114311344682,114.7592858849834,110.59642948665375,106.04625207501249,101.10666233089778,95.78145415794,90.08210920886644,84.02959041678866,77.65588168741101,71.00494983929178,64.13277102885586,57.10612005818516,50.0,
100.0,103.59523603961418,107.1430608990064,110.59815637603687,113.91910155444494,117.06967592781616,120.01956745429942,122.744508181796,125.22594254709506,127.45037144542007,129.4085153202258,131.09441605398447,132.5045643947475,133.6371070594066,134.491160891044,135.066242266904,135.36180792236198,135.37689706362428,135.109862479924,134.5581789321494,133.71831933477503,132.58569245379894,131.15463958648436,129.41849173179028,127.36969296765253,125.00000000000014,122.30077193688943,119.26336788637666,115.87967229853649,112.14276797203333,108.04777271263855,103.59284564092611,98.78035067695026,93.61813566227708,88.12084526873444,82.31113692256112,76.22061951145551,69.89029967670068,63.37032107096167,56.71883937404333,50.0,
100.0,103.34050635244776,106.6396331315818,109.85754206828733,112.95729234080314,115.90586871717251,118.67480729093931,121.2404160319304,123.58364357249052,125.68968177715132,127.54739648405497,129.14867267033122,130.48774292754717,131.5605480678095,132.36416020689484,132.89628392438797,133.15484064706712,133.1376348866628,132.8420976310978,132.2651012130264,131.40284063423218,130.2507780420727,128.80364942175197,127.05553528838566,125.00000000000033,122.63030703234794,119.93971986118115,116.92189956012484,113.57141022228896,109.88434099197494,105.8590477509408,101.4970070991033,96.80375907370005,91.78989254548362,86.47199928123315,80.8734924932657,75.02515975914909,68.96530828509425,62.73937420424665,56.39891636702653,50.0,
100.0,103.12715623859478,106.21742320658588,109.23508642472741,112.14665702330753,114.92169930913113,117.53337696035457,119.95870508249578,122.1785339337855,124.17731560663968,125.94271616851094,127.46513521573846,128.73718657730038,129.75318207738937,130.5086479443377,130.99989257668562,131.22363585485544,131.176704204862,130.85579194477842,130.25728765462654,129.3771639470541,128.21092965850767,126.75364477006501,125.00000000000028,122.94446471161493,120.58150826821036,117.90590091536214,114.91310027065258,111.59972803851929,107.96413802263675,104.00707020004656,99.73237593084615,95.14778597326313,90.26567616472431,85.10376681744877,79.68567401011929,74.04121874678093,68.20639950028031,62.222951093904214,56.13745188981594,50.0,
100.0,102.9506953953455,105.86781703143933,108.71872340072888,111.47255001856874,114.10089453568959,116.57829615885238,118.88249340391276,120.99447147351567,122.89833054711085,124.58101736761107,126.03196544681123,127.24268608852621,128.2063457201104,128.91735691638112,129.37100258316147,129.56310599080706,129.48975413315142,129.14707828852752,128.53109351364708,127.6375978408498,126.46213187483946,125.00000000000018,123.2463552299354,121.19635057824871,118.84536041351625,116.18927526140477,113.22487256860398,109.95026363849884,106.36541286000588,102.47271909576232,98.27764045097157,93.78933272378215,89.02125932270167,83.9917178137183,78.72421798298163,73.24764171757494,67.596119875342,61.808578781274086,55.92794009833309,50.0,
100.0,102.80780831134788,105.58442612309716,108.29944012817978,110.92392511454887,113.4310326562062,115.79641973545255,117.99850090078701,120.01852800925339,121.84051774067702,123.45105730801126,124.83902311536913,125.99524660988273,126.91215779814512,127.58343141791487,128.003654848772,128.1680313920601,128.07212804840884,127.71167356253336,127.08241027058462,126.18000202785872,125.00000000000014,123.53786812516083,121.78907034149262,119.74922195792786,117.41430754620147,114.78096714813667,111.84685110385959,108.61104108686612,105.07453068312552,101.24075287202552,97.1161340534957,92.71064514819217,88.03831058858181,83.11762713174114,77.97183839051375,72.62901026519532,67.12185950223845,61.487304057516965,55.765729722242256,50.0,
100.0,102.6961117269488,105.36263902142184,107.9706858743442,110.49267765524111,112.90289123913347,115.17784922596476,117.29656245452959,119.24062192203378,120.99415509833256,122.54367100838793,123.87782309677131,124.98711943749065,125.86360744467237,126.50055610836155,126.89215400195178,127.03323668025223,126.91905310589078,126.54507764261216,125.90687197829928,125.0000000000002,123.81999797214156,122.36240215915062,120.62283605294635,118.59715936576835,116.28168066522538,113.67343468108054,110.77052361183168,107.57251892198039,104.08091591360468,100.29962765571868,96.2354977427934,91.89880322690912,87.30371075169235,82.46864173415067,77.41649818213706,72.17470145045404,66.77500381089956,61.25304822431308,55.64767473311891,50.0,
100.0,102.61399957502599,105.19933236129702,107.72798669253379,110.17320839293775,112.51000541912194,114.71552347474349,116.76927776933262,118.65324212601966,120.35180972223125,121.85164853043672,123.1414788258374,124.21180059863565,125.0545964346921,125.6630315689069,126.0311683704216,126.15370822110611,126.0257700522901,125.64271192372557,125.00000000000001,124.09312802170103,122.91758972941577,121.46890648635329,119.74271234537389,117.734898786974,115.44182106785112,112.86056729912842,109.9892897404065,106.82759507561903,103.37698639359392,99.64134409445116,95.6274260350504,91.34535926495872,86.80908745712756,82.03673087103216,77.0508111534297,71.87829354358435,66.55040606659274,61.10221029571685,55.57192098592034,50.0,
100.0,102.56055421185796,105.09270415620648,107.56872014155674,109.96216380485424,112.24839856967336,114.40496148455466,116.41178302203794,118.25125909048081,119.90819313413668,121.36963456528996,122.62464307750591,123.66400769652286,124.47994612655319,125.06580536215223,125.41577968972143,125.5246577814608,125.38760695843776,124.99999999999997,124.35728807627454,123.454922357388,122.28832643746694,120.8529217114727,119.14420805522185,117.1579023689023,114.89013752007627,112.33772370717588,109.4984729750465,106.37158524649536,102.95809049070066,99.26133629344159,95.28750303799761,91.04612034074769,86.55054894082717,81.8183831394206,76.87172201696542,71.73725550386057,66.44611661617,61.033465906041265,55.53779891484552,50.0,
100.0,102.53551311619937,105.04220991011418,107.49202591263231,109.85832811524953,112.11646357016257,114.2441408717635,116.22163374378398,118.03181807972899,119.66006915854432,121.09405351908097,122.32345122237327,123.33964098339646,124.1353750128455,124.70446406342744,125.04148724485133,125.14153625657812,124.99999999999997,124.61239304156234,123.97422994771004,123.08094689410925,121.9278719515913,120.51024586684888,118.82329579513835,116.86236511333743,114.62310293637591,112.10171703445194,109.29529320610854,106.20218244461522,102.82245402927147,99.15840755061672,95.21512948275121,91.00107011920718,86.5286048260127,81.81453072885768,76.88043827115071,71.75288983872288,66.4633389881853,61.047737797432724,55.54580876742053,50.0,
100.0,102.53928834282516,105.04859645541873,107.49884548360883,109.86265917334893,112.1149867239637,114.23350468855267,116.19879300160525,117.99431032610721,119.60621190123094,121.02305913011618,122.23546730950935,123.23573000184392,124.01744887800496,124.5751886338607,124.90416896967791,124.9999999999999,124.858463743422,124.4753422185392,123.84629177889397,122.96676331974794,121.83196860794018,120.43689400919318,118.77636414514477,116.8451593529332,114.63819207763817,112.15074828814734,109.37880037032053,106.31939729658586,102.97113563115339,99.33471039700258,95.41353722318325,91.21442582731711,86.74826951515865,82.03069667884647,77.08261050005692,71.93052659169483,66.6066117004157,61.148337528083644,55.59769835740397,50.0,
100.0,102.57304379968242,105.11404208512683,107.59210039303521,109.97847637057339,112.24731946379084,114.37609815687799,116.34572324797706,118.14041832186369,119.74740899015579,121.15650379064371,122.35962888370435,123.35036283646491,124.12350186347003,124.67467262433256,124.99999999999976,125.09583103032176,124.95851275514873,124.5842203102787,123.96883162957842,123.10784599804825,121.99634515122803,120.62899741683866,119.00010742331447,117.10371607561227,114.9337577330964,112.4842836701784,109.74976269044048,106.72547074025411,103.40798080175378,99.79576118305692,95.88988318566216,91.69482645171921,87.21935072845832,82.47737597131291,77.48878045853549,72.27999432758384,66.88424369369909,61.34130225708211,55.69664713411174,50.0,
